date,open,high,low,close,MA,MA,Volume,Volume MA,OnBalanceVolume,RSI
2014-04-16T00:00:00Z,6657083599,6986672387,6282768909,6743079365,NaN,NaN,19421392.48,19587525.82,-99460076.91,57.98396974
2014-04-17T00:00:00Z,6741392076,6812341977,6129963454,6367048832,NaN,NaN,19421392.48,19437150.54,-118881469.4,52.90754517
2014-04-18T00:00:00Z,6368064317,6461263221,5980959456,6149574428,NaN,NaN,19421392.48,19286775.27,-138302861.9,50.17177757
2014-04-19T00:00:00Z,6136902403,6466285952,6018152540,6417931890,NaN,6846948868,19421392.48,19160172.11,-118881469.4,53.37557666
2014-04-20T00:00:00Z,6450700355,6596054989,6292472290,6384446017,NaN,6832311591,26086750.47,19366836.86,-144968219.9,52.91835285
2014-04-21T00:00:00Z,6396295929,6576116011,6253123013,6339655392,NaN,6817914515,26086750.47,19573501.6,-171054970.3,52.27332781
2014-04-22T00:00:00Z,6355358988,6450820563,6191686077,6253159466,NaN,6772662903,26086750.47,19780166.34,-197141720.8,50.98100252
2014-04-23T00:00:00Z,6252725863,6321580179,6181228583,6278240710,NaN,6729193280,26086750.47,19986831.09,-171054970.3,51.35654082
2014-04-24T00:00:00Z,6277749451,6445503802,6122659760,6407134317,NaN,6689126801,26086750.47,20193495.83,-144968219.9,53.33509175
2014-04-25T00:00:00Z,6406835419,6437819623,5585591653,5952839340,NaN,6639993433,26086750.47,20400160.57,-171054970.3,46.20204286
2014-04-26T00:00:00Z,5956468343,6014625608,5752331479,5855602994,NaN,6598246865,26086750.47,20879262.66,-197141720.8,44.82034609
2014-04-27T00:00:00Z,5874340319,5912230417,5497532297,5501947195,NaN,6552643006,13384705.98,20723262.52,-210526426.8,40.12077998
2014-04-28T00:00:00Z,5500267797,5789133265,5422701050,5666016020,NaN,6504971823,13384705.98,20567262.38,-197141720.8,43.10144886
2014-04-29T00:00:00Z,5637361645,5818671089,5525571822,5733852667,NaN,6461323908,13384705.98,20411262.24,-183757014.8,44.33523801
2014-04-30T00:00:00Z,5732139952,5812031373,5539739755,5742958681,NaN,6417175162,13384705.98,20255262.11,-170372308.8,44.50918202
2014-05-01T00:00:00Z,5747681243,5965942064,5732156599,5900449064,NaN,6375369803,13384705.98,20099261.97,-156987602.9,47.56123451
2014-05-02T00:00:00Z,5900449064,5926803928,5685726237,5816428174,NaN,6330563225,13384705.98,19943261.83,-170372308.8,46.10433188
2014-05-03T00:00:00Z,5781618734,5814141029,5509036290,5625530979,NaN,6284522319,13384705.98,19641427.5,-183757014.8,42.8897267
2014-05-04T00:00:00Z,5627065988,5680710897,5505122146,5617011560,NaN,6236500542,12450618.47,19292888.8,-196207633.3,42.74648107
2014-05-05T00:00:00Z,5588891603,5707816018,5444630992,5550868394,NaN,6187937732,12450618.47,18944350.1,-208658251.8,41.58522798
2014-05-06T00:00:00Z,5535068382,5566461807,5385724466,5487628757,NaN,6140691446,12450618.47,18595811.4,-221108870.2,40.45367837
2014-05-07T00:00:00Z,5501528893,5797369658,5457006417,5642717165,NaN,6099313265,12450618.47,18247272.7,-208658251.8,44.44599127
2014-05-08T00:00:00Z,5661430543,5773085154,5609932992,5612705213,NaN,6057564559,12450618.47,17898734,-221108870.2,43.83353412
2014-05-09T00:00:00Z,5637198044,5864991186,5610803291,5804025985,NaN,6026078882,12450618.47,17550195.3,-208658251.8,48.687726
2014-05-10T00:00:00Z,5808652311,5895762972,5768615880,5842346150,NaN,5999333754,12450618.47,16868388.7,-196207633.3,49.62677769
2014-05-11T00:00:00Z,5886852002,5895095538,5522195392,5658851002,NaN,5970001016,9829607.179,16055531.53,-206037240.5,45.34720269
2014-05-12T00:00:00Z,5628884814,5708660747,5547031346,5691233421,NaN,5941715562,9829607.179,15242674.37,-196207633.3,46.22846739
2014-05-13T00:00:00Z,5689383181,5695308031,5536095975,5647598803,NaN,5906821810,9829607.179,14429817.2,-206037240.5,45.17149173
2014-05-14T00:00:00Z,5647316633,5794882774,5635016009,5740839753,NaN,5874225450,9829607.179,13616960.04,-196207633.3,47.91213334
2014-05-15T00:00:00Z,5716811832,5843056007,5711804517,5750440755,NaN,5842476523,9829607.179,12804102.88,-186378026.1,48.19926185
2014-05-16T00:00:00Z,5751170664,5834989205,5720718832,5761947553,NaN,5838038784,9829607.179,11991245.71,-176548418.9,48.56520984
2014-05-17T00:00:00Z,5767828163,5820361029,5727495439,5782107713,NaN,5827055335,9829607.179,11813490.77,-166718811.8,49.24178166
2014-05-18T00:00:00Z,5795755054,5834826262,5733262558,5775347857,NaN,5818327534,5502328.633,11419371.9,-172221140.4,49.00899352
2014-05-19T00:00:00Z,5775347876,5819632728,5702529756,5794870838,NaN,5817767418,5502328.633,11025253.04,-166718811.8,49.74787525
2014-05-20T00:00:00Z,5795789291,6467363838,5772179409,6317085029,NaN,5828967769,5502328.633,10631134.17,-161216483.1,64.54665203
2014-05-21T00:00:00Z,6317274140,6456002294,6286947262,6384175403,NaN,5835395045,5502328.633,10237015.3,-155714154.5,65.93462434
2014-05-22T00:00:00Z,6383626652,6864244333,6346026346,6859142720,NaN,5861391050,5502328.633,9842896.433,-150211825.9,73.76514183
2014-05-23T00:00:00Z,6857071012,7099008065,6705382773,6784842900,NaN,5882924332,5502328.633,9448777.565,-155714154.5,71.01511584
2014-05-24T00:00:00Z,6784480793,6858965329,6663914129,6840218089,NaN,5905281722,5502328.633,9101363.074,-150211825.9,71.85721802
2014-05-25T00:00:00Z,6856645581,7618780309,6829746247,7449311247,NaN,5936691592,30194416.09,9988552.955,-120017409.8,79.06274988
2014-05-26T00:00:00Z,7445532094,7708218519,7317515960,7535617118,NaN,5971660539,30194416.09,10875742.84,-89822993.69,79.8500046
2014-05-27T00:00:00Z,7532458516,7715089807,7112205607,7415652360,NaN,6006538555,30194416.09,11762932.72,-120017409.8,75.59512343
2014-05-28T00:00:00Z,7414744283,7541588987,7278671321,7501036178,NaN,6041496811,30194416.09,12650122.6,-89822993.69,76.55278133
2014-05-29T00:00:00Z,7501998607,7535783526,7229875002,7406149834,NaN,6077570769,30194416.09,13537312.48,-120017409.8,73.11896817
2014-05-30T00:00:00Z,7408206549,8159052187,7342968245,8032977123,NaN,6146149384,30194416.09,14424502.36,-89822993.69,79.62188909
2014-05-31T00:00:00Z,8031508238,8138779870,7897633084,8118119738,NaN,6201175486,30194416.09,15442742.8,-59628577.61,80.31836714
2014-06-01T00:00:00Z,8137416646,8877697757,8013323503,8190759985,NaN,6257576593,28488904.57,16375707.67,-31139673.03,80.91759452
2014-06-02T00:00:00Z,8190279784,8817147201,7953363684,8585036789,NaN,6323451198,28488904.57,17308672.54,-2650768.461,83.80055818
2014-06-03T00:00:00Z,8597356000,8846193163,8424870195,8694808998,NaN,6380749099,28488904.57,18241637.41,25838136.11,84.50256562
2014-06-04T00:00:00Z,8678720474,8742685228,8060775068,8306213352,NaN,6414351666,28488904.57,19174602.28,-2650768.461,72.5214241
2014-06-05T00:00:00Z,8307099833,8685979021,8282672051,8566402816,NaN,6450818135,28488904.57,20107567.15,25838136.11,75.0701569
2014-06-06T00:00:00Z,8566143751,8585962574,8378880014,8388950222,NaN,6491256163,28488904.57,21040532.02,-2650768.461,70.28217389
2014-06-07T00:00:00Z,8389346748,8519806147,8236073829,8512514842,NaN,6538514971,28488904.57,22189860.82,25838136.11,71.63863956
2014-06-08T00:00:00Z,8532173868,8586702977,8452619296,8538703837,NaN,6580930410,14168864.35,22623187.61,40007000.47,71.93107294
2014-06-09T00:00:00Z,8539568073,8555257602,8299913188,8420515244,NaN,6621651795,14168864.35,23056514.39,25838136.11,68.49848044
2014-06-10T00:00:00Z,8420451124,8544275351,8334425780,8427926520,NaN,6663417217,14168864.35,23489841.18,40007000.47,68.59967146
2014-06-11T00:00:00Z,8427886315,8484165637,7986602745,8060815753,NaN,6699570343,14168864.35,23923167.96,25838136.11,58.56432308
2014-06-12T00:00:00Z,8103553899,8196404452,7142384804,7396994894,NaN,6721945427,14168864.35,24356494.75,11669271.76,45.57990966
2014-06-13T00:00:00Z,7406779441,7961061373,7315772663,7694746573,NaN,6747697672,14168864.35,24789821.54,25838136.11,50.84433302
2014-06-14T00:00:00Z,7694746547,7717050569,6993990823,7364496316,NaN,6775930812,14168864.35,23988543.95,11669271.76,45.5778682
2014-06-15T00:00:00Z,7381701246,7728852897,7187980129,7665258183,NaN,6812123915,42671492.86,24612397.79,54340764.62,50.59663959
2014-06-16T00:00:00Z,7711588504,7946413413,7576530823,7643452185,NaN,6854954015,42671492.86,25236251.63,11669271.76,50.23492545
2014-06-17T00:00:00Z,7644624789,7948163922,7550141611,7896243559,NaN,6899558566,42671492.86,25860105.47,54340764.62,54.31258862
2014-06-18T00:00:00Z,7895742754,8024062152,7805365841,7903675468,NaN,6942955022,42671492.86,26483959.3,97012257.48,54.43080588
2014-06-19T00:00:00Z,7916044620,7946995855,7680682571,7729982751,NaN,6982695503,42671492.86,27107813.14,54340764.62,51.10272213
2014-06-20T00:00:00Z,7729385729,7806337106,7553216524,7656917703,NaN,7017824876,42671492.86,27731666.98,11669271.76,49.72538459
2014-06-21T00:00:00Z,7681220255,7747659102,7545872975,7694824420,NaN,7055392801,42671492.86,28440796.4,54340764.62,50.47122366
2014-06-22T00:00:00Z,7724760278,7911596663,7675478538,7844175410,NaN,7099765690,14693591.05,27751030.72,69034355.67,53.40427115
2014-06-23T00:00:00Z,7844794126,7859305038,7583073765,7686189734,NaN,7141149253,14693591.05,27061265.04,54340764.62,50.02922611
2014-06-24T00:00:00Z,7685614992,7688977496,7469817039,7479118361,NaN,7179714252,14693591.05,26371499.37,39647173.57,45.93186108
2014-06-25T00:00:00Z,7497002724,7574020964,7234895382,7313867566,NaN,7216239029,14693591.05,25681733.69,24953582.52,42.91147479
2014-06-26T00:00:00Z,7316231961,7584748467,7271782197,7575743502,NaN,7254899555,14693591.05,24991968.01,39647173.57,48.67173081
2014-06-27T00:00:00Z,7578579079,7841798361,7494291814,7835130588,NaN,7299348063,14693591.05,24302202.34,54340764.62,53.65934209
2014-06-28T00:00:00Z,7835632723,7892942977,7693077286,7694817353,NaN,7337163890,14693591.05,24328438.67,39647173.57,50.78457432
2014-06-29T00:00:00Z,7739695944,7877481796,7710221136,7847760411,NaN,7377272175,14597354.6,24349863.19,54244528.17,53.69654272
2014-06-30T00:00:00Z,7847064454,8467014064,7778382475,8379261830,NaN,7431680392,14597354.6,24371287.7,68841882.77,62.0909123
2014-07-01T00:00:00Z,8364754210,8614119432,8329499932,8336589356,NaN,7484587511,14597354.6,24392712.21,54244528.17,61.13266833
2014-07-02T00:00:00Z,8335006184,8605446250,8317825574,8488299468,NaN,7541401524,14597354.6,24414136.72,68841882.77,63.30113183
2014-07-03T00:00:00Z,8483255430,8532133763,8334744857,8437590283,NaN,7595336535,14597354.6,24435561.24,54244528.17,62.054896
2014-07-04T00:00:00Z,8469564429,8503095088,8047687703,8218904246,NaN,7644705804,14597354.6,24456985.75,39647173.57,56.8562958
2014-07-05T00:00:00Z,8215275362,8271200232,8135766275,8225544381,NaN,7693977741,14597354.6,23053278.84,54244528.17,56.97415954
2014-07-06T00:00:00Z,8255145394,8365957793,8144237918,8248681072,NaN,7743309208,16015349.61,21720471.67,70259877.78,57.41074762
2014-07-07T00:00:00Z,8291843359,8325096926,8014160571,8137755768,NaN,7790557366,16015349.61,20387664.51,54244528.17,54.55267896
2014-07-08T00:00:00Z,8137896747,8200731381,8067801669,8168713064,NaN,7838034211,16015349.61,19054857.35,70259877.78,55.2226483
2014-07-09T00:00:00Z,8167537223,8214204078,8102527785,8116270831,NaN,7874017927,16015349.61,17722050.19,54244528.17,53.77640536
2014-07-10T00:00:00Z,8140851809,8173089473,7950953765,8016643801,NaN,7906667295,16015349.61,16389243.02,38229178.57,51.04158459
2014-07-11T00:00:00Z,8075781592,8315907963,8027196532,8310397617,NaN,7935692393,16015349.61,15056435.86,54244528.17,57.84837581
2014-07-12T00:00:00Z,8310410383,8412915090,8224575319,8349292457,NaN,7966981384,16015349.61,15122523.79,70259877.78,58.66777775
2014-07-13T00:00:00Z,8364783388,8379060558,8206544892,8270825071,NaN,7995593524,20624727.95,15419080.63,49635149.83,56.29039635
2014-07-14T00:00:00Z,8270907929,8290331505,8083745589,8143792842,NaN,8009483156,20624727.95,15715637.48,29010421.88,52.57593659
2014-07-15T00:00:00Z,8144278951,8184274669,8073799270,8123370352,NaN,8021238220,20624727.95,16012194.32,8385693.927,51.98206258
2014-07-16T00:00:00Z,8167534320,8199308648,7992443377,8086808038,NaN,8034661334,20624727.95,16308751.17,-12239034.02,50.87412843
2014-07-17T00:00:00Z,8094588909,8258636477,7996252790,8164522085,NaN,8047931052,20624727.95,16605308.01,8385693.927,53.15937796
2014-07-18T00:00:00Z,8217777207,8310513013,8110966744,8297643170,NaN,8065760919,20624727.95,16901864.86,29010421.88,56.8612619
2014-07-19T00:00:00Z,8298067831,8300708105,8195693090,8244041817,NaN,8069982212,20624727.95,17203233.53,8385693.927,54.97719506
2014-07-20T00:00:00Z,8282944857,8284945352,8147359367,8241346617,NaN,8072446750,9064867.507,16926609.17,-679173.58,54.87872962
2014-07-21T00:00:00Z,8242093265,8257424244,8079558951,8184015800,NaN,8072311866,9064867.507,16649984.82,-9744041.087,52.71588874
2014-07-22T00:00:00Z,8182494177,8215447887,8120297189,8122977700,NaN,8063070685,9064867.507,16373360.46,-18808908.59,50.4367781
2014-07-23T00:00:00Z,8145175459,8188006000,8084265589,8158155027,NaN,8052337605,9064867.507,16096736.11,-9744041.087,51.73195791
2014-07-24T00:00:00Z,8157560436,8173556677,7763432418,7902314848,NaN,8044259635,9064867.507,15820111.75,-18808908.59,42.94272887
2014-07-25T00:00:00Z,7933693765,8011173907,7786131670,7919062738,NaN,8031312833,9064867.507,15543487.4,-9744041.087,43.61804639
2014-07-26T00:00:00Z,7918201405,7921556892,7746874650,7830786652,NaN,8020149562,9064867.507,15195963.29,-18808908.59,40.87210254
2014-07-27T00:00:00Z,7845895167,7935265885,7748702381,7767974426,NaN,8005258754,12239771.17,15007184.37,-31048679.76,38.99115227
2014-07-28T00:00:00Z,7798471057,7845286737,7504581179,7715961388,NaN,7988803905,12239771.17,14818405.45,-43288450.93,37.45405314
2014-07-29T00:00:00Z,7760566662,7789377290,7600611432,7706328180,NaN,7974520164,12239771.17,14629626.53,-55528222.1,37.16185558
2014-07-30T00:00:00Z,7706466433,7709533279,7324674825,7414685712,NaN,7954255347,12239771.17,14440847.6,-67767993.27,29.62623878
2014-07-31T00:00:00Z,7414779663,7764585181,7308478550,7656986551,NaN,7946178763,12239771.17,14252068.68,-55528222.1,40.43343017
2014-08-01T00:00:00Z,7688740879,8002411810,7658271991,7878547252,NaN,7955809810,12239771.17,14063289.76,-43288450.93,48.25811448
2014-08-02T00:00:00Z,7872538242,7892808560,7697295425,7761791088,NaN,7957150701,12239771.17,13644041.92,-55528222.1,44.91015237
2014-08-03T00:00:00Z,7777469911,7801517060,7624969494,7767225052,NaN,7965205275,9818970.115,13103754.03,-45709251.99,45.10104796
2014-08-04T00:00:00Z,7750999071,7862544793,7669765494,7760864803,NaN,7967117408,9818970.115,12563466.14,-55528222.1,44.90491066
2014-08-05T00:00:00Z,7760647918,7770158150,7622257035,7671016793,NaN,7967668700,9818970.115,12023178.25,-65347192.22,42.11837762
2014-08-06T00:00:00Z,7671311742,7735223134,7597444006,7662939027,NaN,7963002609,9818970.115,11482890.35,-75166162.33,41.86683706
2014-08-07T00:00:00Z,7662451686,7807140016,7630561796,7723645676,NaN,7959402014,9818970.115,10942602.46,-65347192.22,44.54717601
2014-08-08T00:00:00Z,7723754120,7847651765,7697528649,7751682033,NaN,7959835999,9818970.115,10402314.57,-55528222.1,45.79029529
2014-08-09T00:00:00Z,7764992704,7798186781,7711116559,7750074937,NaN,7961699144,9818970.115,10440019.7,-65347192.22,45.72701521
2014-08-10T00:00:00Z,7789215795,7887698350,7737195712,7805645473,NaN,7963915565,9456785.484,10459615.6,-55890406.73,48.38327978
2014-08-11T00:00:00Z,7805878700,7807455510,7536515103,7576737484,NaN,7958566806,9456785.484,10479211.5,-65347192.22,39.75244977
2014-08-12T00:00:00Z,7584614607,7587463940,7414849382,7481259586,NaN,7954468203,9456785.484,10498807.4,-74803977.7,36.80346487
2014-08-13T00:00:00Z,7516104788,7554656072,6920762500,7245133148,NaN,7949788499,9456785.484,10518403.3,-84260763.18,30.73162129
2014-08-14T00:00:00Z,7259652445,7290242531,6558441127,6706795731,NaN,7937647063,9456785.484,10537999.2,-93717548.67,21.87200234
2014-08-15T00:00:00Z,6706607000,6891770410,6351543408,6601287523,NaN,7918157943,9456785.484,10557595.09,-103174334.2,20.61747151
2014-08-16T00:00:00Z,6649820307,7093945605,6409996636,6907806684,NaN,7899611465,9456785.484,10418445.81,-93717548.67,32.69542718
2014-08-17T00:00:00Z,6943126697,6966174475,6432402126,6587928746,NaN,7877473693,26233741.35,11118144.32,-119951290,27.92109818
2014-08-18T00:00:00Z,6603853314,6772741129,5852730882,6294887714,NaN,7846416239,26233741.35,11817842.83,-146185031.4,24.40519832
2014-08-19T00:00:00Z,6287911308,6544209177,5998321135,6441756088,NaN,7807666124,26233741.35,12517541.34,-119951290,29.21606413
2014-08-20T00:00:00Z,6526786457,7004925268,6179159234,6860922060,NaN,7778152778,26233741.35,13217239.85,-93717548.67,40.79641536
2014-08-21T00:00:00Z,6861697921,7118599567,6769401172,6903001463,NaN,7746446818,26233741.35,13916938.36,-67483807.32,41.82535291
2014-08-22T00:00:00Z,6912130353,7053394134,6642928766,6861158112,NaN,7714918174,26233741.35,14616636.87,-93717548.67,41.06114136
2014-08-23T00:00:00Z,6863730117,6868943147,6476988553,6623410115,NaN,7683008292,26233741.35,15437375.43,-119951290,36.93206708
2014-08-24T00:00:00Z,6636684133,6899332986,6606059628,6789391314,NaN,7654285231,30325632.44,16462708.54,-89625657.58,41.3651344
2014-08-25T00:00:00Z,6789077164,6855938623,6638541306,6771533667,NaN,7624742282,30325632.44,17488041.66,-119951290,41.03097201
2014-08-26T00:00:00Z,6771488784,6975771074,6711568152,6861264884,NaN,7599212465,30325632.44,18513374.78,-89625657.58,43.5008148
2014-08-27T00:00:00Z,6890975543,7013366580,6816446937,6857116174,NaN,7572980527,30325632.44,19538707.89,-119951290,43.41028486
2014-08-28T00:00:00Z,6856021257,6909494283,6761589278,6773544485,NaN,7546126000,30325632.44,20564041.01,-150276922.5,41.53511347
2014-08-29T00:00:00Z,6781290800,6894520957,6681787634,6798596035,NaN,7521765045,30325632.44,21589374.13,-119951290,42.339175
2014-08-30T00:00:00Z,6801249245,6818019855,6639782991,6697583793,NaN,7489508768,30325632.44,22632816.47,-150276922.5,39.95317952
2014-08-31T00:00:00Z,6723077278,6779924893,6340277973,6423589157,NaN,7450994702,21029771.23,23211465.76,-171306693.7,34.30579396
2014-09-01T00:00:00Z,6422724044,6574320751,6319929555,6359071287,NaN,7412759626,21029771.23,23790115.05,-192336464.9,33.11868174
2014-09-02T00:00:00Z,6376505177,6496920491,6299073545,6356832714,NaN,7377020424,21029771.23,24368764.34,-213366236.1,33.07591441
2014-09-03T00:00:00Z,6356923898,6420192236,6308172368,6375576713,NaN,7342064551,21029771.23,24947413.62,-192336464.9,33.84623112
2014-09-04T00:00:00Z,6372668417,6691275573,6316275679,6543124953,NaN,7311190889,21029771.23,25526062.91,-171306693.7,40.44506124
2014-09-05T00:00:00Z,6571184346,6580799803,6342808835,6412261668,NaN,7276145681,21029771.23,26104712.2,-192336464.9,37.31429775
2014-09-06T00:00:00Z,6411392716,6531171252,6402950061,6445516674,NaN,7239103151,21029771.23,25844513.69,-171306693.7,38.61468629
2014-09-07T00:00:00Z,6462065666,6505628393,6390100631,6399259547,NaN,7202207506,14183623.54,25242007.8,-185490317.2,37.45090008
2014-09-08T00:00:00Z,6427159818,6452689769,6138469420,6314238712,NaN,7163665348,14183623.54,24639501.91,-199673940.8,35.3425168
2014-09-09T00:00:00Z,6313563879,6432668935,6186909689,6379477871,NaN,7127574589,14183623.54,24036996.02,-185490317.2,38.21677355
2014-09-10T00:00:00Z,6379763430,6641484171,6378387352,6428829570,NaN,7093691627,14183623.54,23434490.13,-171306693.7,40.37603897
2014-09-11T00:00:00Z,6445415074,6482743476,6269596750,6419874453,NaN,7058926015,14183623.54,22831984.24,-185490317.2,40.10216101
2014-09-12T00:00:00Z,6440257047,6451223002,6228231119,6401935751,NaN,7028918433,14183623.54,22229478.35,-199673940.8,39.52380332
2014-09-13T00:00:00Z,6381540889,6484211917,6299646643,6450974761,NaN,6999556674,14183623.54,21422377.9,-185490317.2,41.98694739
2014-09-14T00:00:00Z,6465417984,6537274394,6397590089,6432431591,NaN,6971589572,19978407.76,20905016.67,-205468725,41.30192836
2014-09-15T00:00:00Z,6433329744,6498619707,6318263213,6347849311,NaN,6943187070,19978407.76,20387655.43,-225447132.7,38.23744481
2014-09-16T00:00:00Z,6347284402,6417204853,6241311880,6248699943,NaN,6913841841,19978407.76,19870294.2,-245425540.5,34.96263299
2014-09-17T00:00:00Z,6268298247,6302332372,5990335588,6111715297,NaN,6881949583,19978407.76,19352932.96,-265403948.3,31.01097358
2014-09-18T00:00:00Z,6123545188,6135820027,5512794608,5754272000,NaN,6848741309,19978407.76,18835571.73,-285382356,23.53576069
2014-09-19T00:00:00Z,5777162926,5816013895,5124885219,5362493634,NaN,6802851451,19978407.76,18318210.49,-305360763.8,18.32248665
2014-09-20T00:00:00Z,5361188002,5844654407,5277128171,5533641909,NaN,6755953344,19978407.76,18265642.32,-285382356,26.03064948
2014-09-21T00:00:00Z,5574689967,5615883985,5288907216,5420376551,NaN,6709125053,41809491.5,19304628.33,-327191847.5,24.39016413
2014-09-22T00:00:00Z,5437024620,5560194210,5373465220,5431860184,NaN,6662417756,41809491.5,20343614.35,-285382356,24.90688307
2014-09-23T00:00:00Z,5426752653,6148818187,5338231418,5955641719,NaN,6626313294,41809491.5,21382600.36,-243572864.5,43.77931175
2014-09-24T00:00:00Z,5981084813,6002486409,5679329918,5750659832,NaN,6587906155,41809491.5,22421586.38,-285382356,39.58633073
2014-09-25T00:00:00Z,5749441472,5761807510,5423403691,5552290557,NaN,6545693186,41809491.5,23460572.39,-327191847.5,35.99361363
2014-09-26T00:00:00Z,5570307853,5647966229,5384503170,5497270876,NaN,6501165690,41809491.5,24499558.4,-369001339,35.04363196
2014-09-27T00:00:00Z,5516396390,5577649699,5390159742,5468861416,NaN,6455509277,41809491.5,25880851.8,-410810830.5,34.5367569
2014-09-28T00:00:00Z,5443769004,5518406312,5025496004,5120811611,NaN,6402924011,18877176.12,26115529.43,-429688006.6,29.00216791
2014-09-29T00:00:00Z,5121292227,5268839978,4976533461,5104220255,NaN,6348895506,18877176.12,26350207.06,-448565182.8,28.76552078
2014-09-30T00:00:00Z,5104164252,5431020185,5068110425,5334759525,NaN,6304055947,18877176.12,26584884.69,-429688006.6,36.51686225
2014-10-01T00:00:00Z,5314850002,5384889117,5136879353,5247243159,NaN,6259375619,18877176.12,26819562.32,-448565182.8,34.96158858
2014-10-02T00:00:00Z,5247209166,5281050722,5064987068,5105950102,NaN,6216591958,18877176.12,27054239.95,-467442358.9,32.55115072
2014-10-03T00:00:00Z,5126732852,5174794024,4814456316,4889637168,NaN,6180248787,18877176.12,27288917.58,-486319535,29.22868567
2014-10-04T00:00:00Z,4890271498,4982202240,4388292403,4449776210,NaN,6137218560,18877176.12,27233855.99,-505196711.1,23.88906066
2014-10-05T00:00:00Z,4460346083,4642051332,3756068314,4420911483,NaN,6087480656,59799135,29224892.36,-564995846.1,23.5845754
2014-10-06T00:00:00Z,4410881073,4750025943,4038605910,4487575322,NaN,6045473588,59799135,31215928.72,-505196711.1,25.93259577
2014-10-07T00:00:00Z,4486161562,4604529726,4260805004,4570029597,NaN,6010976425,59799135,33206965.08,-445397576.1,28.84488491
