date,open,high,low,close,MA,MA,Volume,Volume MA,OnBalanceVolume,RSI
2015-04-16T00:00:00Z,224.35,230.75,223.66,229.45,NaN,260.1742,8222,8069.3,38992,37.47382019
2015-04-17T00:00:00Z,229.45,230.08,220.46,223.62,NaN,259.9044,7318,8142.35,31674,34.36981109
2015-04-18T00:00:00Z,223.55,224.04,222.18,224.02,NaN,259.2964,4452,7940.1,36126,34.76904267
2015-04-19T00:00:00Z,224.04,226.72,223.44,224.03,NaN,258.6652,4624,7598.25,40750,34.77972408
2015-04-20T00:00:00Z,224.03,227.45,223.45,225.37,NaN,257.9678,7480,7569.05,48230,36.2853043
2015-04-21T00:00:00Z,225.35,235.89,224.01,235.89,NaN,257.1516,9499,7550.2,57729,46.68992372
2015-04-22T00:00:00Z,235.89,238.6,232.78,233.98,NaN,256.1658,7356,7486.25,50373,45.24527541
2015-04-23T00:00:00Z,233.96,236.54,232.79,235.99,NaN,255.4182,6537,7454.65,56910,47.10025824
2015-04-24T00:00:00Z,235.95,236.93,230.12,231.51,NaN,254.5112,6437,7563.05,50473,43.55820632
2015-04-25T00:00:00Z,231.51,233.67,226.83,227.05,NaN,253.5876,4895,7550.15,45578,40.30832215
2015-04-26T00:00:00Z,227.05,227.91,215.56,221.27,NaN,252.4752,9491,7650.25,36087,36.50686501
2015-04-27T00:00:00Z,221.27,231.11,218.78,227.58,NaN,251.5168,12001,7858.15,48088,42.84413728
2015-04-28T00:00:00Z,227.41,229.04,220.46,225.64,NaN,250.2258,6775,7822.9,41313,41.47355866
2015-04-29T00:00:00Z,225.39,227.3,220.2,225.6,NaN,248.8684,6734,7779.5,34579,41.44411998
2015-04-30T00:00:00Z,225.78,240,225.1,236.81,NaN,247.6648,11327,7772.75,45906,51.7752417
2015-05-01T00:00:00Z,236.78,238.78,233.01,233.14,NaN,246.4066,9968,7990.6,35938,48.74319364
2015-05-02T00:00:00Z,233.15,237.15,233,235.94,NaN,245.4454,6149,8080.3,42087,51.09625222
2015-05-03T00:00:00Z,235.94,242.97,234.26,240.78,NaN,244.582,5688,7784.2,47775,54.94644337
2015-05-04T00:00:00Z,240.88,243.99,238.06,239.75,NaN,243.617,8809,7623.2,38966,53.97259797
2015-05-05T00:00:00Z,239.75,240,232,236.76,NaN,242.5048,9218,7649,29748,51.13910461
2015-05-06T00:00:00Z,236.76,237.87,228.38,230,NaN,241.37,7798,7627.8,21950,45.34319996
2015-05-07T00:00:00Z,230,239.18,228.67,237.99,NaN,240.9598,8719,7697.85,30669,52.2340292
2015-05-08T00:00:00Z,237.97,247.06,236.35,244.54,NaN,240.5906,8409,7895.7,39078,57.0180455
2015-05-09T00:00:00Z,244.44,247.6,240,242.5,NaN,240.1744,4958,7912.4,34120,55.16489625
2015-05-10T00:00:00Z,242.59,244.89,239.63,241.57,NaN,239.7744,4986,7787.7,29134,54.29848664
2015-05-11T00:00:00Z,241.59,245.49,239.5,242.86,NaN,239.2426,6137,7619.6,35271,55.3461242
2015-05-12T00:00:00Z,242.74,243.4,240.37,242.03,NaN,238.7326,6283,7565.95,28988,54.48076436
2015-05-13T00:00:00Z,242.04,244.13,235.54,236.32,NaN,238.536,9989,7738.55,18999,48.82496302
2015-05-14T00:00:00Z,236.93,240,232.61,237.46,NaN,238.3476,10338,7933.6,29337,49.9422776
2015-05-15T00:00:00Z,237.39,239,236.89,237.82,NaN,238.1064,9062,8141.95,38399,50.31121949
2015-05-16T00:00:00Z,237.91,237.99,235.48,236.73,NaN,237.8848,2688,7801.8,35711,49.13049995
2015-05-17T00:00:00Z,236.72,238.45,236.7,237.12,NaN,237.5568,4876,7445.55,40587,49.58638208
2015-05-18T00:00:00Z,237.1,237.89,231.66,234.04,NaN,237.3638,7058,7459.7,33529,46.07460073
2015-05-19T00:00:00Z,234.04,234.92,231.53,232.59,NaN,237.04,6876,7466.8,26653,44.47758848
2015-05-20T00:00:00Z,232.58,235,232.54,234.54,NaN,236.8208,7030,7251.95,33683,47.13154951
2015-05-21T00:00:00Z,234.55,236.74,234.16,235.77,NaN,236.5788,6217,7064.4,39900,48.7941985
2015-05-22T00:00:00Z,235.77,242,235.11,240.45,NaN,236.3,7679,7140.9,47579,54.63950395
2015-05-23T00:00:00Z,240.41,240.64,237.89,239.36,NaN,235.9904,3664,7039.7,43915,53.11860612
2015-05-24T00:00:00Z,239.38,242,238.27,240.82,NaN,235.7194,3349,6766.7,47264,54.92831264
2015-05-25T00:00:00Z,240.68,241.4,236.71,237.43,NaN,235.2386,3927,6502.15,43337,50.09308485
2015-05-26T00:00:00Z,237.39,238.34,235.81,236.79,NaN,234.8374,6183,6421.4,37154,49.21232098
2015-05-27T00:00:00Z,236.8,238.75,236.47,237.35,NaN,234.499,6529,6311.9,43683,50.04006549
2015-05-28T00:00:00Z,237.35,238.48,236.23,237.34,NaN,234.3142,5982,6190.55,37701,50.02438656
2015-05-29T00:00:00Z,237.25,237.68,235.01,236.89,NaN,234.1572,6364,6260.85,31337,49.27616096
2015-05-30T00:00:00Z,236.89,236.99,231,233.55,NaN,234.0926,6246,6323.85,25091,44.0140418
2015-05-31T00:00:00Z,233.61,233.94,229.55,230.21,NaN,233.9386,5862,6310.1,19229,39.47437705
2015-06-01T00:00:00Z,230.18,230.99,221.58,223.56,NaN,233.6588,10146,6503.25,9083,32.32550249
2015-06-02T00:00:00Z,223.55,226.68,221.84,225.85,NaN,233.6612,8938,6450.7,18021,36.58458222
2015-06-03T00:00:00Z,225.83,227.45,223.82,225.86,NaN,233.7574,6828,6275.2,24849,36.60334539
2015-06-04T00:00:00Z,225.85,226.07,223.56,224.57,NaN,233.7618,5923,6118.25,18926,35.15819713
2015-06-05T00:00:00Z,224.57,226.74,223.01,224.97,NaN,233.6722,6580,6312.85,25506,36.0019463
2015-06-06T00:00:00Z,225.03,225.61,224.27,225.48,NaN,233.7094,3566,6247.35,29072,37.12533188
2015-06-07T00:00:00Z,225.48,226.09,222.88,223.89,NaN,233.7068,3569,6072.9,25503,35.05912059
2015-06-08T00:00:00Z,223.88,230.16,223.63,229.1,NaN,233.8082,6931,6075.65,32434,45.71951737
2015-06-09T00:00:00Z,229.1,232.06,228.31,229.18,NaN,233.8844,6323,6040.3,38757,45.86646364
2015-06-10T00:00:00Z,229.31,230.45,227.98,228.73,NaN,233.7412,5938,6026.35,32819,45.12642735
2015-06-11T00:00:00Z,228.79,230.92,228.7,229.69,NaN,233.6554,5564,5920.6,38383,47.08778634
2015-06-12T00:00:00Z,229.68,231.32,229.01,229.47,NaN,233.525,6022,6038.5,32361,46.67604541
2015-06-13T00:00:00Z,229.21,233.49,228.79,233.47,NaN,233.5642,4094,6075.75,36455,54.47118818
2015-06-14T00:00:00Z,233.49,235,232.53,233.6,NaN,233.6952,2266,5992.7,38721,54.70294883
2015-06-15T00:00:00Z,233.61,238.5,233.6,236.99,NaN,234.0096,6011,5984.1,44732,60.3684173
2015-06-16T00:00:00Z,236.92,253.26,236.01,251.91,NaN,234.4962,10400,6177.65,55132,75.11853857
2015-06-17T00:00:00Z,251.88,259.46,247,250.25,NaN,234.9884,9862,6371.65,45270,71.9116959
2015-06-18T00:00:00Z,250.18,253.29,243.51,249.27,NaN,235.4618,8191,6463,37079,70.0114821
2015-06-19T00:00:00Z,249.33,251.05,245.04,246.33,NaN,235.6522,6069,6454.15,31010,64.50467266
2015-06-20T00:00:00Z,246.33,246.99,240.46,246.13,NaN,235.912,4329,6377.5,26681,64.13510502
2015-06-21T00:00:00Z,246.08,246.98,242,244.66,NaN,236.0864,3632,6051.8,23049,61.35277284
2015-06-22T00:00:00Z,244.66,248.5,243.86,247.5,NaN,236.2208,5543,5882.05,28592,64.55230755
2015-06-23T00:00:00Z,247.48,248.06,243.01,244.52,NaN,236.3162,5264,5803.85,23328,59.02996178
2015-06-24T00:00:00Z,244.54,244.92,239.51,240.04,NaN,236.3818,5281,5771.75,18047,51.84876724
2015-06-25T00:00:00Z,240.14,243.44,239.91,242.44,NaN,236.6306,5637,5724.6,23684,55.00661215
2015-06-26T00:00:00Z,242.46,243.1,239.91,243,NaN,236.7308,6509,5871.75,30193,55.73606111
2015-06-27T00:00:00Z,242.99,252.22,242.6,251.59,NaN,236.8718,5242,5955.4,35435,65.08645634
2015-06-28T00:00:00Z,251.46,251.87,247.51,249.11,NaN,237.004,4231,5820.4,31204,61.0751342
2015-06-29T00:00:00Z,249.11,257.99,249.09,257.54,NaN,237.3234,10380,6023.25,41584,68.24040282
2015-06-30T00:00:00Z,257.53,269.39,255.91,263.82,NaN,237.7426,11992,6325.95,53576,72.32713543
2015-07-01T00:00:00Z,263.83,265.45,255.12,259.02,NaN,238.0824,8226,6459.05,45350,65.40012138
2015-07-02T00:00:00Z,258.96,262,253,254.85,NaN,238.453,6260,6470.95,39090,60.02195263
2015-07-03T00:00:00Z,254.86,257.37,252.77,256.95,NaN,238.8428,4759,6504.2,43849,61.72880446
2015-07-04T00:00:00Z,256.94,261,254.4,260.64,NaN,239.2992,4034,6592.6,47883,64.58966102
2015-07-05T00:00:00Z,260.64,275.25,258.99,271.74,NaN,239.9994,8420,6713.05,56303,71.49297014
2015-07-06T00:00:00Z,272.17,277.88,268.27,269.94,NaN,240.6558,9984,6692.25,46319,69.13908601
2015-07-07T00:00:00Z,269.78,272.11,264.5,266.18,NaN,241.2986,6944,6546.35,39375,64.37132772
2015-07-08T00:00:00Z,266.18,273.97,264.41,270.97,NaN,242.0662,7763,6524.95,47138,67.45071558
2015-07-09T00:00:00Z,271.5,272.5,267.1,269.75,NaN,242.7704,6942,6568.6,40196,65.88870234
2015-07-10T00:00:00Z,269.77,294.71,269,286.67,NaN,243.7884,15862,7145.25,56058,74.65499164
2015-07-11T00:00:00Z,286.71,299,284.5,294.23,NaN,244.864,8476,7387.45,64534,77.44420546
2015-07-12T00:00:00Z,294.29,316.52,293.5,312.16,NaN,246.32,12895,7755.05,77429,82.39316444
2015-07-13T00:00:00Z,312.19,312.91,281.62,293.08,NaN,247.3652,12942,8138.95,64487,65.83855987
2015-07-14T00:00:00Z,292.93,297.78,286.25,287.51,NaN,248.3668,7115,8230.65,57372,61.92683738
2015-07-15T00:00:00Z,287.48,294.11,284.98,285.7,NaN,249.345,7556,8326.6,49816,60.66548209
2015-07-16T00:00:00Z,285.7,292.78,275,279.38,NaN,250.1856,8576,8429.95,41240,56.34957246
2015-07-17T00:00:00Z,279.38,281.38,272.64,280.58,NaN,251.0504,6967,8516.2,48207,56.97545925
2015-07-18T00:00:00Z,280.14,282.71,276.34,277.71,NaN,251.8668,4245,8516.9,43962,54.9462327
2015-07-19T00:00:00Z,277.71,278.48,275,275.61,NaN,252.708,3441,8169.95,40521,53.4462642
2015-07-20T00:00:00Z,275.6,280,273.34,280,NaN,253.7038,5449,7842.8,45970,56.14168203
2015-07-21T00:00:00Z,279.96,281.27,276.85,277.32,NaN,254.779,4908,7676.9,41062,54.08300906
2015-07-22T00:00:00Z,277.33,278.54,275.01,277.89,NaN,255.8198,4651,7596.45,45713,54.46545293
2015-07-23T00:00:00Z,277.96,279.75,276.28,277.39,NaN,256.8504,5262,7621.6,40451,54.04025464
2015-07-24T00:00:00Z,277.23,291.52,276.43,289.12,NaN,258.1414,7324,7786.1,47775,61.61174613
2015-07-25T00:00:00Z,289.12,291.67,286.82,289.7,NaN,259.436,4051,7567.65,51826,61.94557482
2015-07-26T00:00:00Z,289.68,294.49,288.65,293.89,NaN,260.8042,3682,7252.55,55508,64.35698164
2015-07-27T00:00:00Z,293.88,297,287.24,294.21,NaN,262.2106,6432,7226.95,61940,64.54178202
2015-07-28T00:00:00Z,294.22,298,293.65,295.76,NaN,263.5438,5746,7126.1,67686,65.47551354
2015-07-29T00:00:00Z,295.74,296.58,289.01,290.19,NaN,264.764,5194,7038.7,62492,59.42006375
2015-07-30T00:00:00Z,290.26,291.56,286.56,288.49,NaN,265.9592,5080,6499.6,57412,57.66709577
2015-07-31T00:00:00Z,288.49,290,282.79,285.19,NaN,267.0692,5637,6357.65,51775,54.31722433
2015-08-01T00:00:00Z,285.2,285.6,277.26,281.53,NaN,268.1104,3890,5907.4,47885,50.79305912
2015-08-02T00:00:00Z,281.53,282.62,277.33,282.62,NaN,269.0934,3326,5426.6,51211,51.79612789
2015-08-03T00:00:00Z,282.62,285.86,280.27,280.95,NaN,270.0404,4745,5308.1,46466,50.11070265
2015-08-04T00:00:00Z,280.95,286.47,280.11,285.51,NaN,271.0108,5559,5208.25,52025,54.46749443
2015-08-05T00:00:00Z,285.6,286.25,282.01,282.77,NaN,271.628,5740,5066.45,46285,51.55413971
2015-08-06T00:00:00Z,282.44,282.61,278.95,279.65,NaN,272.216,5020,4969.1,41265,48.38079205
2015-08-07T00:00:00Z,279.37,281.17,277.05,279.94,NaN,272.8294,5173,5015.5,46438,48.69689304
2015-08-08T00:00:00Z,280.06,280.16,260.07,262.02,NaN,273.1432,6054,5146.15,40384,34.59788009
2015-08-09T00:00:00Z,262.02,268.8,260.97,267.63,NaN,273.5732,5029,5125.15,45413,40.4140961
2015-08-10T00:00:00Z,267.6,268.89,263.17,265.15,NaN,273.983,5442,5151.85,39971,38.77257362
2015-08-11T00:00:00Z,265.15,271.99,264.91,271.99,NaN,274.4728,5764,5207.5,45735,45.36403466
2015-08-12T00:00:00Z,271.99,272.4,265.79,266.94,NaN,274.9212,6296,5259.2,39439,41.78719962
2015-08-13T00:00:00Z,266.81,267.82,262.94,264.67,NaN,275.4138,5304,5158.2,34135,40.2508793
2015-08-14T00:00:00Z,264.48,267.98,262.5,266.17,NaN,275.8884,6837,5297.5,40972,41.77424345
2015-08-15T00:00:00Z,266.21,267.69,261.77,262.46,NaN,276.2776,4075,5317.15,36897,39.11772329
2015-08-16T00:00:00Z,262.45,263.1,255.67,259.2,NaN,276.4298,5471,5269.1,31426,36.89733997
2015-08-17T00:00:00Z,259.2,261.57,255.58,257.31,NaN,276.5938,6929,5328.25,24497,35.63448421
2015-08-18T00:00:00Z,257.56,258.04,200,221.99,NaN,275.8828,11514,5644.25,12983,21.10029534
2015-08-19T00:00:00Z,221.99,238.99,214.91,227.34,NaN,275.1532,13300,6055.25,26283,26.02226703
2015-08-20T00:00:00Z,227.46,238.2,227.45,235.56,NaN,274.684,8796,6213.2,35079,32.94384478
2015-08-21T00:00:00Z,235.56,236.99,231.15,232.85,NaN,274.244,8286,6433,26793,31.88466873
2015-08-22T00:00:00Z,232.85,235.53,222.68,231.15,NaN,273.728,7141,6623.75,19652,31.20685833
2015-08-23T00:00:00Z,231.16,233.25,226.15,229.21,NaN,273.0994,4271,6600.05,15381,30.41232266
2015-08-24T00:00:00Z,229.23,229.24,210,211.16,NaN,271.8878,16522,7148.2,-1141,24.23084764
2015-08-25T00:00:00Z,211.16,229.49,198.02,223.73,NaN,270.9636,19666,7844.5,18525,34.25300449
2015-08-26T00:00:00Z,223.73,231.97,220.16,226.81,NaN,270.1762,9706,8078.8,28231,36.4704091
2015-08-27T00:00:00Z,226.72,229.99,224,225.8,NaN,269.2728,7836,8211.95,20395,36.04114658
2015-08-28T00:00:00Z,225.62,236.18,221.2,231.55,NaN,268.5088,9109,8364.7,29504,40.34595097
2015-08-29T00:00:00Z,231.55,233.95,228,230.61,NaN,267.3876,4436,8335.05,25068,39.87347306
2015-08-30T00:00:00Z,230.61,233.47,226.59,229.39,NaN,266.0908,4954,8310.65,20114,39.23133079
2015-08-31T00:00:00Z,229.4,233,225.23,230.75,NaN,264.4626,6956,8370.25,27070,40.38391952
2015-09-01T00:00:00Z,230.76,233.5,226.42,228.22,NaN,263.1654,8547,8482.8,18523,38.90558444
2015-09-02T00:00:00Z,228.22,231.43,226.43,229.97,NaN,262.0146,7450,8590.1,25973,40.52733489
2015-09-03T00:00:00Z,229.95,230.79,226.48,227.25,NaN,260.8456,6651,8580.8,19322,38.80322147
2015-09-04T00:00:00Z,227.24,232.49,227.24,231.39,NaN,259.8858,7040,8729.05,26362,42.79243576
2015-09-05T00:00:00Z,231.43,237.24,230.12,236.01,NaN,258.9944,5567,8733.85,31929,46.94850478
2015-09-06T00:00:00Z,236.17,244.82,235.54,241.29,NaN,258.266,5213,8648.05,37142,51.30272679
2015-09-07T00:00:00Z,241.26,242.98,239.21,241.31,NaN,257.58,4860,8315.35,42002,51.31902549
2015-09-08T00:00:00Z,241.31,247.82,240.31,244.14,NaN,256.8628,8251,8062.9,50253,53.68137989
2015-09-09T00:00:00Z,244.24,244.69,238.6,238.75,NaN,256.0914,6773,7961.75,43480,48.82192352
2015-09-10T00:00:00Z,238.74,241.4,236.69,238.52,NaN,255.304,5780,7836.45,37700,48.61966829
2015-09-11T00:00:00Z,238.55,241.54,238.5,240.9,NaN,254.5742,5812,7770,43512,50.88700041
2015-09-12T00:00:00Z,240.9,241.12,235.26,236.5,NaN,253.5218,5456,7829.25,38056,46.77726845
2015-09-13T00:00:00Z,236.5,236.91,229.72,230.82,NaN,252.3442,4976,7251.95,33080,42.05545012
2015-09-14T00:00:00Z,230.83,233.99,228.01,231.01,NaN,251.0866,7967,6667,41047,42.26539273
2015-09-15T00:00:00Z,231.02,232.43,230.26,230.6,NaN,249.8144,7085,6535.95,33962,41.91249695
2015-09-16T00:00:00Z,230.67,232,226.85,229.73,NaN,248.4938,7616,6524.95,26346,41.12777315
2015-09-17T00:00:00Z,229.72,235.93,229.01,233.34,NaN,247.3568,7498,6444.4,33844,45.67305876
2015-09-18T00:00:00Z,233.31,234.96,231.75,233.78,NaN,246.2626,4641,6454.65,38485,46.21808466
2015-09-19T00:00:00Z,233.78,234.31,232,232.88,NaN,245.2164,3553,6384.6,34932,45.21878601
2015-09-20T00:00:00Z,232.88,234,231.84,232.24,NaN,244.2306,3633,6218.45,31299,44.4822529
2015-09-21T00:00:00Z,232.26,233.64,226.87,227.31,NaN,243.1244,7565,6169.35,23734,39.1872114
2015-09-22T00:00:00Z,227.31,232.5,224.45,231.28,NaN,242.131,8867,6240.2,32601,44.87756504
2015-09-23T00:00:00Z,231.31,233,229.27,230.26,NaN,241.026,6309,6223.1,26292,43.74498994
2015-09-24T00:00:00Z,230.26,235.99,230.09,235.27,NaN,240.076,9325,6337.35,35617,50.37023813
2015-09-25T00:00:00Z,235.35,237.62,234.02,235.89,NaN,239.2008,6156,6366.8,41773,51.13717248
2015-09-26T00:00:00Z,235.88,236.2,233.5,234.69,NaN,238.2958,4107,6311.5,37666,49.54144435
2015-09-27T00:00:00Z,234.67,235.03,233.2,233.58,NaN,237.727,3248,6230.9,34418,48.04788369
2015-09-28T00:00:00Z,233.53,240.52,233.53,239.99,NaN,237.1742,8080,6222.35,42498,56.25041467
2015-09-29T00:00:00Z,239.96,241.05,236.65,236.89,NaN,236.609,6938,6230.6,35560,51.97637116
2015-09-30T00:00:00Z,236.88,238.75,236.26,237.14,NaN,235.912,5447,6213.95,41007,52.29120014
2015-10-01T00:00:00Z,237.1,239.86,236.9,238.34,NaN,235.34,5625,6204.6,46632,53.85496213
2015-10-02T00:00:00Z,238.34,239.4,236.97,238.28,NaN,234.8122,5870,6225.3,40762,53.7600795
2015-10-03T00:00:00Z,238.31,240.62,237.73,239.92,NaN,234.2872,4288,6190.9,45050,56.03988166
2015-10-04T00:00:00Z,239.93,240.28,239.07,239.87,NaN,233.8354,3741,5979.6,41309,55.94931139
2015-10-05T00:00:00Z,239.87,240.98,237.5,240.95,NaN,233.4704,7456,5998.15,48765,57.54538104
2015-10-06T00:00:00Z,240.93,248,240.31,246.64,NaN,233.257,17590,6496.85,66355,64.78478314
2015-10-07T00:00:00Z,246.7,247.96,240.2,244,NaN,233.6972,17600,7001.95,48755,59.69831672
2015-10-08T00:00:00Z,244,245.38,242.2,242.94,NaN,234.0092,11223,7331.05,37532,57.73815154
2015-10-09T00:00:00Z,242.94,244.88,241.1,244.35,NaN,234.185,9836,7645.2,47368,59.63667284
2015-10-10T00:00:00Z,244.44,246.1,243.8,246.07,NaN,234.4494,7348,7830.95,54716,61.8859653
2015-10-11T00:00:00Z,246.06,250,245.63,249.02,NaN,234.8068,8603,7882.85,63319,65.44288975
2015-10-12T00:00:00Z,249.01,249.14,245.89,246.39,NaN,235.1504,10749,7976.95,52570,60.06138788
2015-10-13T00:00:00Z,246.43,251.5,244.86,250.99,NaN,235.947,12957,8309.35,65527,65.41786864
2015-10-14T00:00:00Z,250.98,255,250.25,253.27,NaN,236.5378,15155,8600.85,80682,67.72818608
2015-10-15T00:00:00Z,253.25,256.77,253.18,254.99,NaN,237.1014,13351,8960.6,94033,69.38956133
2015-10-16T00:00:00Z,254.98,267.6,254.86,263.43,NaN,237.854,18411,9675.8,112444,75.93606824
2015-10-17T00:00:00Z,263.45,274.81,263.05,272.87,NaN,238.6804,22028,10614.8,134472,80.86527046
2015-10-18T00:00:00Z,272.88,273.5,262.94,265,NaN,239.3682,11288,10775.2,123184,68.3037547
2015-10-19T00:00:00Z,265,268.23,262.05,265.17,NaN,240.0838,10708,10963.7,133892,68.41787953
2015-10-20T00:00:00Z,265.09,272.95,264.38,271.14,NaN,240.8916,9290,11155.85,143182,72.20300504
2015-10-21T00:00:00Z,271.16,272.85,265,268.77,NaN,241.7026,12377,11493.45,130805,68.68374264
2015-10-22T00:00:00Z,268.77,280,268.75,275.84,NaN,242.62,16532,12026.55,147337,72.92353081
2015-10-23T00:00:00Z,275.76,281.17,275.4,278.76,NaN,243.6502,7045,12164.4,154382,74.46140039
2015-10-24T00:00:00Z,278.76,284.49,278.75,284.29,NaN,244.7082,5469,12250.8,159851,77.11264634
2015-10-25T00:00:00Z,284.29,295.93,283.28,284.97,NaN,245.6874,10682,12412.1,170533,77.42302169
2015-10-26T00:00:00Z,284.97,287.68,282.04,287.1,NaN,246.6036,7443,11904.75,177976,78.41063488
2015-10-27T00:00:00Z,287.1,297.99,286.89,295.61,NaN,247.6896,11109,11580.2,189085,81.83043179
2015-10-28T00:00:00Z,295.68,308.93,295.65,304.09,NaN,248.8886,16030,11820.55,205115,84.47025968
2015-10-29T00:00:00Z,304.1,320.99,301.8,316.08,NaN,250.4352,12221,11939.8,217336,87.28349885
2015-10-30T00:00:00Z,316.07,336.97,315.9,329.11,NaN,252.247,16831,12413.95,234167,89.50790713
2015-10-31T00:00:00Z,329.11,334.28,306.29,314.85,NaN,253.726,15208,12744.2,218959,74.20891726
2015-11-01T00:00:00Z,314.84,332,311.44,329.46,NaN,255.5852,10685,12741,229644,78.30109546
2015-11-02T00:00:00Z,329.45,371.82,326.07,365.21,NaN,258.273,19736,13079.95,249380,84.69876664
2015-11-03T00:00:00Z,365.14,422.3,362.07,404.1,NaN,261.7348,40153,14329.85,289533,88.62705678
2015-11-04T00:00:00Z,404.06,499.99,368.15,410,NaN,265.3228,50602,16192.4,340135,89.08488665
2015-11-05T00:00:00Z,410,450,366.66,387.21,NaN,268.4724,27224,16633.05,312911,76.30665738
2015-11-06T00:00:00Z,387.21,395,351,374.09,NaN,271.2874,20023,16532.8,292888,70.07499504
2015-11-07T00:00:00Z,374.26,392,371.43,384.81,NaN,274.308,8348,16385.8,301236,72.08123691
2015-11-08T00:00:00Z,384.8,389,363.58,373.83,NaN,277.127,7434,16222.1,293802,67.1178372
2015-11-09T00:00:00Z,373.84,386.96,360.8,379.53,NaN,280.0728,11187,16316.95,304989,68.33674209
2015-11-10T00:00:00Z,379.55,382.23,322,337.14,NaN,282.2694,16665,16531.35,288324,52.69313985
2015-11-11T00:00:00Z,337.14,341.75,293.32,313.2,NaN,283.9078,18091,16609.3,270233,46.25335774
2015-11-12T00:00:00Z,313.2,344.99,312.24,336.49,NaN,286.0324,15753,17044.7,285986,52.3539752
2015-11-13T00:00:00Z,336.49,343,325,338.07,NaN,288.0884,10186,17280.55,296172,52.74583869
2015-11-14T00:00:00Z,338.08,339.57,329.4,334.71,NaN,290.0648,5970,17044.95,290202,51.7707162
2015-11-15T00:00:00Z,334.67,336.46,319.89,322.93,NaN,291.8296,6290,16987.3,283912,48.39284692
2015-11-16T00:00:00Z,322.94,334.1,316.12,332.89,NaN,293.8158,7261,16794.9,291173,51.28687907
2015-11-17T00:00:00Z,332.85,340.72,330.1,336.49,NaN,295.7458,7225,16354.65,298398,52.32749218
2015-11-18T00:00:00Z,336.49,338,330,335.49,NaN,297.7178,5171,16002.15,293227,51.99522383
2015-11-19T00:00:00Z,335.5,336.38,324.9,326.41,NaN,299.5032,6696,15495.4,286531,48.95552013
2015-11-20T00:00:00Z,326.53,327.04,311.23,322.39,NaN,301.1842,9295,15199.75,277236,47.6279586
2015-11-21T00:00:00Z,322.39,328,316.33,327,NaN,302.9586,5083,14919.65,282319,49.32505242
2015-11-22T00:00:00Z,326.99,327,321,323.71,NaN,304.6344,3370,14101.35,278949,48.12646432
2015-11-23T00:00:00Z,323.72,326,322,323,NaN,306.297,4756,12331.5,274193,47.8562006
2015-11-24T00:00:00Z,323.01,323.17,318,321,NaN,307.898,5190,10060.9,269003,47.05459241
2015-11-25T00:00:00Z,320.96,330.06,316.26,328.98,NaN,309.5448,7844,9091.9,276847,50.60947415
2015-11-26T00:00:00Z,328.99,368.18,328.98,352.57,NaN,311.7162,13997,8790.6,290844,59.30750452
2015-11-27T00:00:00Z,352.56,364.46,347.96,358.19,NaN,314.0212,7196,8733,298040,61.06661258
2015-11-28T00:00:00Z,358.2,359.63,351.09,357.24,NaN,316.279,5522,8637.4,292518,60.58979784
2015-11-29T00:00:00Z,357.24,373.63,354.26,372.24,265.2848,318.8024,5493,8352.7,298011,65.20898236
2015-11-30T00:00:00Z,372.25,382.87,367.5,376.86,NaN,321.3592,11420,8090.45,309431,66.51093466
2015-12-01T00:00:00Z,376.88,378.94,354.6,362.68,NaN,323.685,9241,7647.95,300190,59.18956959
